,redshift,thv,loge0,thc,logn0,p,logepse,logepsb,ksin,g0
1265,0.01,1.1447777248789759,48.68914766049076,0.020180558937754826,0.6452023551769059,2.3,-1.25,-2.5,1.0,1000.0
1266,0.01,0.5720246624749772,50.51887283153763,0.040464995628198906,1.5148034825140568,2.3,-1.25,-2.5,1.0,1000.0
1267,0.01,1.1035597873587202,48.23607383570837,0.02456830139902858,-1.670257516052525,2.3,-1.25,-2.5,1.0,1000.0
1268,0.01,1.0666607230254124,52.96070146368676,0.04513351161481139,0.25351014240188174,2.3,-1.25,-2.5,1.0,1000.0
1269,0.01,0.6261965211747177,47.5262550107211,0.08418266699461006,-3.7343186096741827,2.3,-1.25,-2.5,1.0,1000.0
1270,0.01,0.5050382378452807,52.54106181550854,0.0285788281056732,-3.899915331637736,2.3,-1.25,-2.5,1.0,1000.0
1271,0.01,1.3047240570741856,52.07746200105454,0.03709272689231577,-1.754140112826628,2.3,-1.25,-2.5,1.0,1000.0
1272,0.01,0.3596932181164153,49.32795072861331,0.04045379358075733,0.09984529128457797,2.3,-1.25,-2.5,1.0,1000.0
1273,0.01,0.9332903085854751,48.99384848175781,0.09765173480490891,-3.0094013997470874,2.3,-1.25,-2.5,1.0,1000.0
1274,0.01,1.4686787286949003,50.25891046862782,0.08643336636999024,1.5847529968824032,2.3,-1.25,-2.5,1.0,1000.0
1275,0.01,1.1791827187015977,49.04469877094237,0.04564010718177276,1.2736118318165142,2.3,-1.25,-2.5,1.0,1000.0
1276,0.01,1.3453632713727148,51.83389487798102,0.059502277931671115,-1.7893098038811477,2.3,-1.25,-2.5,1.0,1000.0
1277,0.01,0.7995356152469444,49.89505090222058,0.02148672122478669,1.1877164623482273,2.3,-1.25,-2.5,1.0,1000.0
1278,0.01,0.9150714516433712,47.04673396991421,0.031781309142087946,0.6549072303858585,2.3,-1.25,-2.5,1.0,1000.0
1279,0.01,1.5077137119906767,47.179100047080524,0.06636330834277043,1.4243446092436018,2.3,-1.25,-2.5,1.0,1000.0
1280,0.01,1.1266975602583822,47.481985206455676,0.06647450621491001,1.0003554994852806,2.3,-1.25,-2.5,1.0,1000.0
1281,0.01,0.9842929847877692,50.198583782790045,0.03916750221742528,-3.142203080867091,2.3,-1.25,-2.5,1.0,1000.0
1282,0.01,0.48570014920235466,49.73587994548209,0.03199719047654629,-4.054748924549888,2.3,-1.25,-2.5,1.0,1000.0
1283,0.01,0.35229473492921637,50.26674106880041,0.02695019575241834,-4.57466608133476,2.3,-1.25,-2.5,1.0,1000.0
1284,0.01,0.9218993979389367,50.86066026660157,0.06790915348342086,1.0712293069124845,2.3,-1.25,-2.5,1.0,1000.0
1285,0.01,0.48981165744194133,52.71498744540603,0.021873077397268813,0.4074947445069945,2.3,-1.25,-2.5,1.0,1000.0
1286,0.01,0.4733853558351197,47.95466125879127,0.03839106943258342,-0.6607207135604556,2.3,-1.25,-2.5,1.0,1000.0
1287,0.01,0.8732891648309561,52.52001529338915,0.07004017837050938,-0.6088578102226982,2.3,-1.25,-2.5,1.0,1000.0
1288,0.01,0.8343833688006208,49.448678771972,0.09154336153902662,-4.050610057918059,2.3,-1.25,-2.5,1.0,1000.0
1289,0.01,0.45052689126414325,52.52983754774554,0.07144405160742937,-1.640213367894884,2.3,-1.25,-2.5,1.0,1000.0
1290,0.01,1.4849951462682773,47.86019180761975,0.013465287366677643,0.7158906093165269,2.3,-1.25,-2.5,1.0,1000.0
1291,0.01,1.5331083861635622,47.260551447863364,0.07242452574274894,0.15006622242390044,2.3,-1.25,-2.5,1.0,1000.0
1292,0.01,1.502056665888252,52.2583380654512,0.09501445008528875,0.8550394255829765,2.3,-1.25,-2.5,1.0,1000.0
1293,0.01,1.0176831469107843,52.844870829483256,0.05352925373081942,-2.798758634361394,2.3,-1.25,-2.5,1.0,1000.0
1294,0.01,0.7244527261567485,50.84348376253996,0.026038075665644693,-3.625304683653314,2.3,-1.25,-2.5,1.0,1000.0
1295,0.01,1.3639857316619912,50.48652220803188,0.02030947613512283,1.8532351481228986,2.3,-1.25,-2.5,1.0,1000.0
1296,0.01,1.2155409481470296,52.4913496964371,0.03719460794855468,-1.4989326491382182,2.3,-1.25,-2.5,1.0,1000.0
1297,0.01,1.4292756757743348,50.70661433779453,0.02221808209940631,-0.28757263519177645,2.3,-1.25,-2.5,1.0,1000.0
1298,0.01,1.384647647980666,50.2511008198456,0.07197458810530799,-0.15652956853439637,2.3,-1.25,-2.5,1.0,1000.0
1299,0.01,1.3746238477034898,50.919548626093956,0.048498801207394485,-0.3248556582674844,2.3,-1.25,-2.5,1.0,1000.0
1300,0.01,0.7217208001391682,51.721245208017045,0.03712943466880756,-2.2098153376440535,2.3,-1.25,-2.5,1.0,1000.0
1301,0.01,0.2863110589666039,49.83088376531201,0.08032491271276207,-1.7682961163781643,2.3,-1.25,-2.5,1.0,1000.0
1302,0.01,1.3773944663847577,50.729526465142875,0.07818372972706797,1.4187919893220053,2.3,-1.25,-2.5,1.0,1000.0
1303,0.01,0.8809061695099902,48.54696938695037,0.044559860745765414,0.557928428280829,2.3,-1.25,-2.5,1.0,1000.0
1304,0.01,0.9504480817609263,51.131794973803935,0.09224490984536686,0.7051950762801882,2.3,-1.25,-2.5,1.0,1000.0
1305,0.01,1.2256084914795509,46.47003323538259,0.05605310781905181,1.2267784754136501,2.3,-1.25,-2.5,1.0,1000.0
1306,0.01,0.5909976514634958,48.64334698792291,0.05569789527982688,-1.5057312630372972,2.3,-1.25,-2.5,1.0,1000.0
1307,0.01,1.0307750355287277,50.931040014844456,0.0832676694868012,-2.776588737801629,2.3,-1.25,-2.5,1.0,1000.0
1308,0.01,0.9681724109920873,48.458114612568416,0.08732292102590304,-1.6491296495993453,2.3,-1.25,-2.5,1.0,1000.0
1309,0.01,0.9877665540384969,49.627382807039304,0.039697556449252845,0.14978963680633495,2.3,-1.25,-2.5,1.0,1000.0
1310,0.01,0.784639581964823,51.437614026409776,0.08704453509900416,0.30305108410234816,2.3,-1.25,-2.5,1.0,1000.0
1311,0.01,1.0154387593792467,46.05807075561333,0.09920213873988337,-0.0730036740693425,2.3,-1.25,-2.5,1.0,1000.0
1312,0.01,1.062689569904765,48.215216568289996,0.05845444458412743,-0.8879048316527554,2.3,-1.25,-2.5,1.0,1000.0
1313,0.01,1.0342818629495762,51.654688756225255,0.05218375071681359,-1.4674427618432726,2.3,-1.25,-2.5,1.0,1000.0
1314,0.01,1.5109771676927213,48.70935889994222,0.033856329071120225,-0.00026541562125892426,2.3,-1.25,-2.5,1.0,1000.0
1315,0.01,0.6144652607798767,48.918412931476496,0.027656242810074047,-1.0064054585123383,2.3,-1.25,-2.5,1.0,1000.0
1316,0.01,1.3350321290688685,49.06672140693185,0.039300830760015726,-1.5746785343612282,2.3,-1.25,-2.5,1.0,1000.0
1317,0.01,0.6364472848899178,51.162536717167924,0.07373560751328367,1.0475129526825624,2.3,-1.25,-2.5,1.0,1000.0
1318,0.01,0.5280584248278275,49.1211754419654,0.045568206542744155,-4.671839509377839,2.3,-1.25,-2.5,1.0,1000.0
1319,0.01,0.7772067766606598,52.722034695852514,0.09813154601393541,-0.5398661955275461,2.3,-1.25,-2.5,1.0,1000.0
1320,0.01,0.6799520957347351,49.50458735283612,0.010841625596592344,-1.292835868056574,2.3,-1.25,-2.5,1.0,1000.0
1321,0.01,0.9542215252877991,51.462426713916656,0.014670607842059924,-2.619411918492431,2.3,-1.25,-2.5,1.0,1000.0
1322,0.01,0.8595137484587525,47.46497296274396,0.04987681225918052,0.8671324509551575,2.3,-1.25,-2.5,1.0,1000.0
1323,0.01,1.420395750734883,49.46963133132936,0.03865599379557831,-0.6676856797743973,2.3,-1.25,-2.5,1.0,1000.0
1324,0.01,1.4140617776188582,47.73056531378948,0.0374501437235231,0.3558370281810914,2.3,-1.25,-2.5,1.0,1000.0
1325,0.01,1.069840848618342,47.36081001668256,0.0668924192542104,0.6177123617998355,2.3,-1.25,-2.5,1.0,1000.0
1326,0.01,1.1900921624897438,52.73886676503021,0.09820760892934609,0.7776317861436901,2.3,-1.25,-2.5,1.0,1000.0
1327,0.01,0.15174958883611642,50.83614784884426,0.01636898212058295,-0.5646308675156959,2.3,-1.25,-2.5,1.0,1000.0
1328,0.01,1.3480430636089726,47.58684367084372,0.07510690970686243,-1.1929992729136378,2.3,-1.25,-2.5,1.0,1000.0
1329,0.01,1.1793986511023704,48.60691957789718,0.03085985726717321,-1.4973179682105586,2.3,-1.25,-2.5,1.0,1000.0
1330,0.01,0.6407167248078698,50.27712928164881,0.04250441201820771,-3.692392470373062,2.3,-1.25,-2.5,1.0,1000.0
1331,0.01,1.531023137732803,51.17431866219229,0.03682369385226391,0.10896220358812325,2.3,-1.25,-2.5,1.0,1000.0
1332,0.01,1.29510564224588,49.17679903937897,0.0370658797527334,-2.050458873518457,2.3,-1.25,-2.5,1.0,1000.0
1333,0.01,0.823703556367516,48.35493748387386,0.08295192213783935,1.5644332924896363,2.3,-1.25,-2.5,1.0,1000.0
1334,0.01,0.8152914766314059,52.254839544687755,0.08594653393441017,-3.16084572188614,2.3,-1.25,-2.5,1.0,1000.0
1335,0.01,1.1230337681084341,48.82666575599336,0.038390775119304575,1.8782870302719434,2.3,-1.25,-2.5,1.0,1000.0
1336,0.01,0.5015878677760403,46.3526218135414,0.07341922278010478,-1.4329245832219564,2.3,-1.25,-2.5,1.0,1000.0
1337,0.01,0.9691294396446962,51.70096443301549,0.021530181011088646,1.8892714578336038,2.3,-1.25,-2.5,1.0,1000.0
1338,0.01,1.1658438387885703,49.602354496423395,0.06004172920509835,0.46534280266752326,2.3,-1.25,-2.5,1.0,1000.0
1339,0.01,1.0695495742788304,47.914205048055344,0.043234113424384546,-2.117228875301955,2.3,-1.25,-2.5,1.0,1000.0
1340,0.01,1.552715939680854,49.87515693498161,0.08607322111718234,-1.5657357473367206,2.3,-1.25,-2.5,1.0,1000.0
1341,0.01,1.5069104216375195,51.034254002432114,0.08582900068848372,1.3952843013309666,2.3,-1.25,-2.5,1.0,1000.0
1342,0.01,1.4662851910422945,49.143976638773395,0.02984261351016866,-0.7234458905764587,2.3,-1.25,-2.5,1.0,1000.0
1343,0.01,1.2336155773403021,49.714069807358364,0.05913926456555958,-2.766668538065505,2.3,-1.25,-2.5,1.0,1000.0
1344,0.01,0.9092317050712364,52.51340748958846,0.030447251029255065,-0.3850515403714878,2.3,-1.25,-2.5,1.0,1000.0
1345,0.01,0.7204519988958094,49.28674331682783,0.09611866173989278,-3.6092736932168696,2.3,-1.25,-2.5,1.0,1000.0
1346,0.01,1.1359727647188755,51.919353377261025,0.028055516755152728,1.4046040860438094,2.3,-1.25,-2.5,1.0,1000.0
1347,0.01,0.32424953758013886,51.39102970175225,0.08487253921352955,0.9013520863375284,2.3,-1.25,-2.5,1.0,1000.0
1348,0.01,0.35240475332062005,49.928028639220535,0.0150992058895489,-2.616227768351104,2.3,-1.25,-2.5,1.0,1000.0
1349,0.01,1.4609349777578864,48.4689481259856,0.08856153823157935,0.48405745849162596,2.3,-1.25,-2.5,1.0,1000.0
1350,0.01,0.8947773878792885,49.858666203354915,0.09450056015543135,-2.809208935659064,2.3,-1.25,-2.5,1.0,1000.0
1351,0.01,1.2662785694621563,46.74962616418957,0.017278469363627202,1.7951514206019281,2.3,-1.25,-2.5,1.0,1000.0
1352,0.01,0.834756860915601,48.977504541246475,0.08988843931116747,-0.7978178766140687,2.3,-1.25,-2.5,1.0,1000.0
1353,0.01,0.5920397060362801,49.96657495790039,0.02643227788749629,-1.3868681552247693,2.3,-1.25,-2.5,1.0,1000.0
1354,0.01,0.9547068009136085,49.68422828141934,0.028469651438863958,-1.4982440903100454,2.3,-1.25,-2.5,1.0,1000.0
1355,0.01,0.529903501776095,50.95363259540131,0.049434548412899564,0.11770037174308445,2.3,-1.25,-2.5,1.0,1000.0
1356,0.01,0.23062140351739147,48.02616055075768,0.027578110956896995,-0.281704224434816,2.3,-1.25,-2.5,1.0,1000.0
1357,0.01,0.5330612506420678,52.95965269488309,0.06816262052386127,1.9088628338859461,2.3,-1.25,-2.5,1.0,1000.0
1358,0.01,1.2906248124637538,50.93569432073826,0.08634541069502281,-0.9157618060054116,2.3,-1.25,-2.5,1.0,1000.0
1359,0.01,1.038014887764554,50.6712907785987,0.08397367920082882,-1.7350585267419416,2.3,-1.25,-2.5,1.0,1000.0
1360,0.01,1.1145129934345708,50.63449506416019,0.07155110817790056,-0.3235099312525165,2.3,-1.25,-2.5,1.0,1000.0
1361,0.01,0.681544654916605,48.83818799546453,0.08330284484308405,1.8215783758097936,2.3,-1.25,-2.5,1.0,1000.0
1362,0.01,1.0370912698572752,49.00667154441831,0.048367060085364615,1.2229652456483606,2.3,-1.25,-2.5,1.0,1000.0
1363,0.01,0.6811539535865004,46.74131287237579,0.08687831493479906,1.259710270567112,2.3,-1.25,-2.5,1.0,1000.0
1364,0.01,0.3667752539264892,49.38022170826632,0.04828795794152593,-0.7371678654960299,2.3,-1.25,-2.5,1.0,1000.0
1365,0.01,0.9320273588432633,50.143578485368,0.0924586752484949,0.8254228896090385,2.3,-1.25,-2.5,1.0,1000.0
1366,0.01,0.7496548317666082,46.720856014382676,0.06905242524423855,0.25062512113408264,2.3,-1.25,-2.5,1.0,1000.0
1367,0.01,0.7829504220899681,49.30787148647403,0.012998040804810977,-1.925263344985007,2.3,-1.25,-2.5,1.0,1000.0
1368,0.01,0.778823729345019,51.76633906416738,0.03417826552057611,-1.4620912815756322,2.3,-1.25,-2.5,1.0,1000.0
1369,0.01,0.9487494782625078,49.75927090954396,0.053920677999994074,-0.6589648376615456,2.3,-1.25,-2.5,1.0,1000.0
1370,0.01,1.0460926452967128,52.72945934742073,0.07478046764764891,0.012314323516516623,2.3,-1.25,-2.5,1.0,1000.0
1371,0.01,1.1933017438541524,46.653556188964004,0.04879854438063761,1.29239617190333,2.3,-1.25,-2.5,1.0,1000.0
1372,0.01,1.3146322631719882,52.87967855606233,0.07619588799189363,1.2462362630351018,2.3,-1.25,-2.5,1.0,1000.0
1373,0.01,0.7177315055807557,47.84656483672134,0.05062620427327724,-2.1053968557542073,2.3,-1.25,-2.5,1.0,1000.0
1374,0.01,0.46313162033515465,52.55852622117661,0.09951519944598267,1.528820626505481,2.3,-1.25,-2.5,1.0,1000.0
1375,0.01,0.43862465746813084,47.71985264876499,0.06021396310420481,1.597406716740708,2.3,-1.25,-2.5,1.0,1000.0
1376,0.01,0.9891186404075194,47.29825237270616,0.0866885243452021,-0.061938203428621996,2.3,-1.25,-2.5,1.0,1000.0
1377,0.01,0.5862734718055203,48.722046239349545,0.026019357227446215,1.3352494005039421,2.3,-1.25,-2.5,1.0,1000.0
1378,0.01,0.6514286946309882,49.62089854078427,0.07560315230665386,1.993530772206582,2.3,-1.25,-2.5,1.0,1000.0
1379,0.01,1.5268989427208015,49.992236569440564,0.08040717674537842,0.0937112144983443,2.3,-1.25,-2.5,1.0,1000.0
1380,0.01,1.424463279795009,48.78620743908885,0.06324788126555049,-1.8077369503137177,2.3,-1.25,-2.5,1.0,1000.0
1381,0.01,0.669480385567326,50.12028598624083,0.06467886021754858,-4.115570460835615,2.3,-1.25,-2.5,1.0,1000.0
1382,0.01,1.3168001467837451,49.2223365945984,0.05306000025985559,0.7166035779574704,2.3,-1.25,-2.5,1.0,1000.0
1383,0.01,1.004878017239909,47.05816015637556,0.050463532532018664,-0.759932020276727,2.3,-1.25,-2.5,1.0,1000.0
1384,0.01,1.4467060815217319,47.43530423854942,0.06993759468345091,-1.331553220941184,2.3,-1.25,-2.5,1.0,1000.0
1385,0.01,1.4052795096664734,52.73474172741799,0.06502171743317361,-1.4257877110481152,2.3,-1.25,-2.5,1.0,1000.0
1386,0.01,0.516103213854728,51.99318802924551,0.06894286669725466,-4.90227128223856,2.3,-1.25,-2.5,1.0,1000.0
1387,0.01,0.6197819918021998,50.89674742186672,0.09513536414990403,1.2814595744604897,2.3,-1.25,-2.5,1.0,1000.0
1388,0.01,1.297580519673847,49.86236918878639,0.05404068827594168,-1.2605342997988989,2.3,-1.25,-2.5,1.0,1000.0
1389,0.01,0.4473770559966054,51.5263232968765,0.07093784495210889,1.298410227439092,2.3,-1.25,-2.5,1.0,1000.0
1390,0.01,0.5346855816861096,52.030233850811605,0.03378720801416402,-1.8299961890368146,2.3,-1.25,-2.5,1.0,1000.0
1391,0.01,0.5653240657620244,50.02207826730764,0.07991096498781738,1.3410111422071873,2.3,-1.25,-2.5,1.0,1000.0
1392,0.01,0.9191038426295676,51.010844518699614,0.014459125038248031,-1.9904726118878706,2.3,-1.25,-2.5,1.0,1000.0
1393,0.01,0.9476585481537722,52.53624968546737,0.06817497655709678,-0.598046718067371,2.3,-1.25,-2.5,1.0,1000.0
1394,0.01,1.1964135921197911,50.281799938644255,0.06429154533412496,0.7225493423050562,2.3,-1.25,-2.5,1.0,1000.0
1395,0.01,1.0660972384365426,49.79361668582925,0.06657964906485118,-0.7804189621072579,2.3,-1.25,-2.5,1.0,1000.0
1396,0.01,0.9439500979737566,46.32629478281036,0.09968424369499874,-0.834387532536569,2.3,-1.25,-2.5,1.0,1000.0
1397,0.01,1.2310738598358946,49.1134757333004,0.09529108999288714,0.07296902038010877,2.3,-1.25,-2.5,1.0,1000.0
1398,0.01,0.33519318887797855,47.76156104716597,0.02413808700482718,1.4010191791249778,2.3,-1.25,-2.5,1.0,1000.0
1399,0.01,0.9493617902431011,52.49464174554007,0.09553721880430989,0.5919319104557816,2.3,-1.25,-2.5,1.0,1000.0
1400,0.01,1.3784276786921434,49.25838639423985,0.015638479964907175,1.0765907148801634,2.3,-1.25,-2.5,1.0,1000.0
1401,0.01,1.452448341146915,51.455117101425955,0.015026482036690587,0.7955505220965753,2.3,-1.25,-2.5,1.0,1000.0
1402,0.01,1.066128506908871,51.02434562907114,0.010683523256226067,-0.6063179346197316,2.3,-1.25,-2.5,1.0,1000.0
1403,0.01,1.199123216591977,52.431835325528354,0.028234637110930362,-1.1567766659547223,2.3,-1.25,-2.5,1.0,1000.0
1404,0.01,0.6432855066446228,51.948515575518655,0.021880255158783446,-3.2092144517609573,2.3,-1.25,-2.5,1.0,1000.0
1405,0.01,1.0431781949314227,51.34184981933912,0.06156060795411779,1.0635461243096147,2.3,-1.25,-2.5,1.0,1000.0
1406,0.01,0.6119875058973182,52.65818456357407,0.04718355137473875,0.4342848603604157,2.3,-1.25,-2.5,1.0,1000.0
1407,0.01,0.5905928478934467,52.624952185309375,0.07593710794979504,-1.3776120302176986,2.3,-1.25,-2.5,1.0,1000.0
1408,0.01,0.6218401554823897,50.96215510650098,0.09014103803795118,-3.4271611960498003,2.3,-1.25,-2.5,1.0,1000.0
1409,0.01,0.5650153803803475,46.66557459631955,0.07769827350074657,1.0819608492828525,2.3,-1.25,-2.5,1.0,1000.0
1410,0.01,0.33160434918311676,46.59539392913774,0.06681929554932518,0.7680175776979761,2.3,-1.25,-2.5,1.0,1000.0
1411,0.01,0.4945475852112992,47.458685158606855,0.08584889007567201,-0.08572533908713975,2.3,-1.25,-2.5,1.0,1000.0
1412,0.01,0.2882144082523849,50.22579684137333,0.010263983649224498,-1.0583003685033994,2.3,-1.25,-2.5,1.0,1000.0
1413,0.01,1.4812524012398753,48.97158235501789,0.071949953828128,-2.4432547685793127,2.3,-1.25,-2.5,1.0,1000.0
1414,0.01,1.3263609905505234,51.586557285986046,0.07783088523235177,1.2167751033584393,2.3,-1.25,-2.5,1.0,1000.0
1415,0.01,0.7719333248222017,47.787818502795105,0.07328458124375159,1.7092401952364913,2.3,-1.25,-2.5,1.0,1000.0
1416,0.01,1.4044786450081777,46.08838456427524,0.0353509565302134,1.3847497662670492,2.3,-1.25,-2.5,1.0,1000.0
1417,0.01,1.0316923896922927,50.28582801955022,0.011364208513188229,-0.5515541601537572,2.3,-1.25,-2.5,1.0,1000.0
1418,0.01,1.115907893416307,47.897875694777355,0.06093204576900627,1.0215866542234764,2.3,-1.25,-2.5,1.0,1000.0
1419,0.01,0.8506406914686783,49.665021695167184,0.05083115017030073,-0.32366591718914695,2.3,-1.25,-2.5,1.0,1000.0
1420,0.01,1.402199777612094,47.89831902126706,0.08341815739922251,-1.787079429641623,2.3,-1.25,-2.5,1.0,1000.0
1421,0.01,0.6686771574603257,50.285077190643534,0.019114156347133326,-3.242173494996906,2.3,-1.25,-2.5,1.0,1000.0
1422,0.01,1.1886679356397416,48.37107824792465,0.05993763761954101,-2.4576477654600946,2.3,-1.25,-2.5,1.0,1000.0
1423,0.01,0.9248837723893524,51.89818479798528,0.07944485333036781,-1.9624028328218097,2.3,-1.25,-2.5,1.0,1000.0
1424,0.01,0.5658870426878677,50.93354122169653,0.08940818124195923,-4.907162061839112,2.3,-1.25,-2.5,1.0,1000.0
1425,0.01,0.7426906842307248,52.308953755662415,0.030985103277039787,-2.1378193127286287,2.3,-1.25,-2.5,1.0,1000.0
1426,0.01,0.6499729894606667,50.62419099097323,0.08288372616379862,-1.889256541245993,2.3,-1.25,-2.5,1.0,1000.0
1427,0.01,1.4732068963820233,49.033877924000905,0.01836462941217455,0.26238840510804273,2.3,-1.25,-2.5,1.0,1000.0
1428,0.01,0.5397352630755127,47.13070857680674,0.09092320788984178,-1.7917543042261599,2.3,-1.25,-2.5,1.0,1000.0
1429,0.01,0.42285165738053343,48.856936789548264,0.01828670910623615,-0.5860837306731828,2.3,-1.25,-2.5,1.0,1000.0
1430,0.01,1.093598963809828,50.47148039105545,0.04619249409976274,-0.5870609647549241,2.3,-1.25,-2.5,1.0,1000.0
1431,0.01,0.7176657485570858,49.770389271140566,0.02314943990814984,1.418719512164488,2.3,-1.25,-2.5,1.0,1000.0
1432,0.01,0.46623473375447183,46.99032064650292,0.09981579419357223,-2.684158473952033,2.3,-1.25,-2.5,1.0,1000.0
1433,0.01,1.4834574109544711,50.842407673080295,0.09919337779667603,1.961633204441994,2.3,-1.25,-2.5,1.0,1000.0
1434,0.01,1.1310725341626204,50.14485373734497,0.06920184104601095,0.3110273986895251,2.3,-1.25,-2.5,1.0,1000.0
1435,0.01,0.950085782856456,47.130773791877715,0.05605344098435857,1.2668030689751184,2.3,-1.25,-2.5,1.0,1000.0
1436,0.01,0.8659108735427313,51.22288064878582,0.09603190407555248,-0.3980394852641673,2.3,-1.25,-2.5,1.0,1000.0
1437,0.01,1.3684818929078246,52.077486749257304,0.04194004768214037,-0.4524171851296206,2.3,-1.25,-2.5,1.0,1000.0
1438,0.01,1.5664461293261285,46.870927034335566,0.04301208676071799,0.27755334563637657,2.3,-1.25,-2.5,1.0,1000.0
1439,0.01,1.3651790249738032,48.835212668513215,0.06175387753729413,-2.135969293442452,2.3,-1.25,-2.5,1.0,1000.0
1440,0.01,1.5646786818707477,50.11123475829234,0.010258874942611544,-0.21195411428006494,2.3,-1.25,-2.5,1.0,1000.0
1441,0.01,1.2614865113789586,46.683419442335094,0.09864039156160001,1.501110219847333,2.3,-1.25,-2.5,1.0,1000.0
1442,0.01,1.2554770372805593,51.423369500091,0.06707809168270129,-0.4854944069777112,2.3,-1.25,-2.5,1.0,1000.0
1443,0.01,0.514436005972451,46.17564747051474,0.03658161664062672,1.0335670955946208,2.3,-1.25,-2.5,1.0,1000.0
1444,0.01,0.6344044658149673,50.999955862437005,0.01942707626790309,1.442152225037625,2.3,-1.25,-2.5,1.0,1000.0
1445,0.01,0.1687647673766044,46.79748742434578,0.03885356390380434,1.0700600018280175,2.3,-1.25,-2.5,1.0,1000.0
1446,0.01,0.7625601621296964,49.701931186708784,0.04275299730003707,-0.05547046435959757,2.3,-1.25,-2.5,1.0,1000.0
1447,0.01,0.4983117590575325,46.8292043597459,0.06560697140878284,1.1671987949579483,2.3,-1.25,-2.5,1.0,1000.0
1448,0.01,0.6565826628222236,46.60360965331588,0.09931261976726487,-0.4854956050198185,2.3,-1.25,-2.5,1.0,1000.0
1449,0.01,1.3280719225489703,47.66895944344062,0.06901553921736196,-1.6567581908662325,2.3,-1.25,-2.5,1.0,1000.0
1450,0.01,0.7695977565503724,47.783665561268066,0.043091420272400295,-2.5164033822744356,2.3,-1.25,-2.5,1.0,1000.0
1451,0.01,0.6282795523443756,52.684400941416634,0.022078196896822097,-1.6193786586482934,2.3,-1.25,-2.5,1.0,1000.0
1452,0.01,1.1234743449817721,52.150044753687396,0.061475255269053876,1.2839340545630131,2.3,-1.25,-2.5,1.0,1000.0
1453,0.01,0.5045987128519535,46.993118936417915,0.09108874073133369,1.9997965486974962,2.3,-1.25,-2.5,1.0,1000.0
1454,0.01,0.7980976888383333,51.028084920661634,0.013695681631333473,-1.7851340566720513,2.3,-1.25,-2.5,1.0,1000.0
1455,0.01,1.5274774584152446,48.11463157509802,0.06727605355192887,-1.1351901654241154,2.3,-1.25,-2.5,1.0,1000.0
1456,0.01,1.4217539690090897,47.69033181454231,0.08043990679426564,1.8994907237426535,2.3,-1.25,-2.5,1.0,1000.0
1457,0.01,0.7860369361345929,47.760228931124445,0.08113893407229539,-1.4862505874485992,2.3,-1.25,-2.5,1.0,1000.0
1458,0.01,0.9216314449079405,46.312898674080394,0.05502496410145912,1.400678863452205,2.3,-1.25,-2.5,1.0,1000.0
1459,0.01,0.22964813982844615,50.89374884552698,0.034309400670291076,-2.501677931659459,2.3,-1.25,-2.5,1.0,1000.0
1460,0.01,0.8704356337395878,51.309565025610226,0.04510087432670991,-1.961322434539447,2.3,-1.25,-2.5,1.0,1000.0
1461,0.01,0.21823785153424727,52.459863938581485,0.0742237670622621,1.8343771145051706,2.3,-1.25,-2.5,1.0,1000.0
1462,0.01,1.2792101250810106,48.220007618321034,0.0850719429033698,-2.546790134424874,2.3,-1.25,-2.5,1.0,1000.0
1463,0.01,0.15375972170594723,50.085981009454784,0.023980580952687486,-2.374455292401168,2.3,-1.25,-2.5,1.0,1000.0
1464,0.01,0.3294521587114427,49.82343781236915,0.09588885913052857,-4.590922615850664,2.3,-1.25,-2.5,1.0,1000.0
1465,0.01,1.3325541691986085,49.898211157965655,0.03191961304786334,-0.880201900124459,2.3,-1.25,-2.5,1.0,1000.0
1466,0.01,1.3344085422891583,50.44091061755443,0.011118767246161095,-1.7572243867933377,2.3,-1.25,-2.5,1.0,1000.0
1467,0.01,0.5747045373553041,52.2914542609267,0.059871180268856315,-1.4042560639002915,2.3,-1.25,-2.5,1.0,1000.0
1468,0.01,1.0707146567275607,50.59784147036691,0.09963890926608564,1.5975731774214452,2.3,-1.25,-2.5,1.0,1000.0
1469,0.01,0.8155866866892654,50.247948447710954,0.01147807728628795,-1.8276265855449587,2.3,-1.25,-2.5,1.0,1000.0
1470,0.01,0.3381074272198845,49.40451039797612,0.02040747439990681,-3.14251471653637,2.3,-1.25,-2.5,1.0,1000.0
1471,0.01,1.5589429361246718,47.82767332291843,0.023668135232746076,0.3881677957080383,2.3,-1.25,-2.5,1.0,1000.0
1472,0.01,1.523901517436981,48.389164512373675,0.07934304524894305,1.023098900901851,2.3,-1.25,-2.5,1.0,1000.0
1473,0.01,1.4934067026716191,46.683019853619314,0.04269875442285337,1.601606302284572,2.3,-1.25,-2.5,1.0,1000.0
1474,0.01,0.9905930370012682,50.32826411940523,0.08428811780765721,0.3681330986500413,2.3,-1.25,-2.5,1.0,1000.0
1475,0.01,1.1525486174709525,46.14437662225446,0.09678347494952143,1.879642251578284,2.3,-1.25,-2.5,1.0,1000.0
1476,0.01,0.6749364415988981,51.18195443887724,0.03628237883577723,0.9347739476481012,2.3,-1.25,-2.5,1.0,1000.0
1477,0.01,0.7199864107728812,50.195876905102374,0.013067497935755616,0.15792749744159806,2.3,-1.25,-2.5,1.0,1000.0
1478,0.01,1.3782082220659175,51.07249163402506,0.02957201236884717,0.031375906957239685,2.3,-1.25,-2.5,1.0,1000.0
