,redshift,thv,loge0,thc,logn0,p,logepse,logepsb,xiN,g0
792,0.01,0.4999893853293427,51.711184265377625,0.01714418398030642,-0.25031598013380574,2.3,-1.25,-2.5,1.0,1000.0
793,0.01,1.3047894620614793,48.62022874232813,0.07702628957515839,0.24870737410098087,2.3,-1.25,-2.5,1.0,1000.0
794,0.01,0.8829762523866106,52.8502646548878,0.08285041629930641,-3.29048016603144,2.3,-1.25,-2.5,1.0,1000.0
795,0.01,0.9848558824801952,50.662522821437534,0.05297898604842209,0.5616361684818933,2.3,-1.25,-2.5,1.0,1000.0
796,0.01,0.4473519172719568,49.826803802086246,0.018579840108083237,1.0540585993585845,2.3,-1.25,-2.5,1.0,1000.0
797,0.01,1.3745002682062464,51.9189504881637,0.08352696939921711,-0.6736352139654516,2.3,-1.25,-2.5,1.0,1000.0
798,0.01,1.1228835396640546,46.761237689693154,0.07259735505586232,0.8072112575196764,2.3,-1.25,-2.5,1.0,1000.0
799,0.01,0.8339581826708669,51.370543156684576,0.08870495617150542,-3.009101059969953,2.3,-1.25,-2.5,1.0,1000.0
800,0.01,1.2100791876668222,50.01125416023416,0.039889991980354166,-1.6937626209338492,2.3,-1.25,-2.5,1.0,1000.0
801,0.01,0.7091927129290791,52.29056600707638,0.0854780250102383,-0.20697522848989447,2.3,-1.25,-2.5,1.0,1000.0
802,0.01,1.5066906118112913,50.860241507482804,0.06411843105941635,0.34862704429139146,2.3,-1.25,-2.5,1.0,1000.0
803,0.01,0.6930747714295702,51.08064856274248,0.09294927847225654,-3.488900216850448,2.3,-1.25,-2.5,1.0,1000.0
804,0.01,0.8743256586228002,49.59952642629936,0.03470704988138345,-3.2048566282989643,2.3,-1.25,-2.5,1.0,1000.0
805,0.01,0.9783508258601655,51.329809518005064,0.08303382350964775,-0.8754668908329961,2.3,-1.25,-2.5,1.0,1000.0
806,0.01,1.4393383322639886,46.64457581547313,0.0771183872434873,-0.04967236736333902,2.3,-1.25,-2.5,1.0,1000.0
807,0.01,0.7124330420832193,48.953729394773326,0.08196708572335833,-0.7391970997559243,2.3,-1.25,-2.5,1.0,1000.0
808,0.01,1.3724224702055292,48.19099734847572,0.07111735245395237,-0.2906415864323364,2.3,-1.25,-2.5,1.0,1000.0
809,0.01,1.4602210453184328,48.62666038934367,0.07634647506784342,-1.6344354140774282,2.3,-1.25,-2.5,1.0,1000.0
810,0.01,0.5537803610041299,52.553298005382295,0.09939569898592183,1.2663378294765328,2.3,-1.25,-2.5,1.0,1000.0
811,0.01,1.1069560739627273,52.71410738869078,0.0679166953206883,0.3274758710927923,2.3,-1.25,-2.5,1.0,1000.0
812,0.01,1.1293205412152523,46.2212971862098,0.08032041873477035,0.4741320761304504,2.3,-1.25,-2.5,1.0,1000.0
813,0.01,1.160261253964782,49.87421011648482,0.09582394155975052,-2.3167728867685184,2.3,-1.25,-2.5,1.0,1000.0
814,0.01,0.9008139910377071,51.0667748097721,0.08143722871656041,-1.3333999507948016,2.3,-1.25,-2.5,1.0,1000.0
815,0.01,0.3889484625482727,52.7243828438828,0.06838697930170225,-3.7102991071336495,2.3,-1.25,-2.5,1.0,1000.0
816,0.01,0.5701985819305008,48.31607374013279,0.043660142852686275,-3.1353703628812286,2.3,-1.25,-2.5,1.0,1000.0
817,0.01,1.3042245187991164,52.50908415279109,0.08735930332863685,-1.741202113749437,2.3,-1.25,-2.5,1.0,1000.0
818,0.01,1.2537588052743354,51.9261966822178,0.017527366700655342,-1.2295979176791922,2.3,-1.25,-2.5,1.0,1000.0
819,0.01,1.187674905151756,48.94431989104274,0.07010845478909,-1.7910959277295007,2.3,-1.25,-2.5,1.0,1000.0
820,0.01,0.706255388457568,49.63929952620931,0.02091645876047627,-1.3420021580143664,2.3,-1.25,-2.5,1.0,1000.0
821,0.01,0.7436594425726585,49.29490249326575,0.0477621952098111,-1.1632574476044528,2.3,-1.25,-2.5,1.0,1000.0
822,0.01,1.22656940103506,47.47045035919181,0.09660057375726552,1.2791700318108363,2.3,-1.25,-2.5,1.0,1000.0
823,0.01,0.628154047975461,50.28781100581603,0.08716007280319224,-3.9723083027971144,2.3,-1.25,-2.5,1.0,1000.0
824,0.01,1.3983141141718844,49.04124331077783,0.07517026479338455,1.949631504442456,2.3,-1.25,-2.5,1.0,1000.0
825,0.01,0.5482642504186274,48.28205235914592,0.023761220187142884,-0.2836328640109542,2.3,-1.25,-2.5,1.0,1000.0
826,0.01,1.5375435986952786,50.90638470718399,0.0704086171601652,-0.8867750461896371,2.3,-1.25,-2.5,1.0,1000.0
827,0.01,1.2522070581155995,48.065558458283775,0.09857179196340948,-3.119965391441676,2.3,-1.25,-2.5,1.0,1000.0
828,0.01,1.3124168652584944,51.8500672320677,0.06545842884418898,0.7073261577803187,2.3,-1.25,-2.5,1.0,1000.0
829,0.01,1.2677430495193693,48.66228496669779,0.05224861435458337,1.3550506024948445,2.3,-1.25,-2.5,1.0,1000.0
830,0.01,1.2055242474416468,48.745476470063494,0.025039948440137072,-2.896303220542983,2.3,-1.25,-2.5,1.0,1000.0
831,0.01,1.5267831036481359,50.13074228669356,0.09063675393400719,-3.292070365272386,2.3,-1.25,-2.5,1.0,1000.0
832,0.01,1.526480564545219,52.531907303507964,0.04785808767680597,-0.7432774533803288,2.3,-1.25,-2.5,1.0,1000.0
833,0.01,0.8695947429191001,50.617984961893214,0.04446864269999794,-0.4780271351568617,2.3,-1.25,-2.5,1.0,1000.0
834,0.01,0.24923039815556267,47.41522398670066,0.09638198931251551,-3.2656550047081727,2.3,-1.25,-2.5,1.0,1000.0
835,0.01,1.4951855560064826,52.566831056678396,0.07538763264415567,-0.695901640503374,2.3,-1.25,-2.5,1.0,1000.0
836,0.01,0.34542654835364567,47.42308436306761,0.0658178023422844,-3.4875792688733807,2.3,-1.25,-2.5,1.0,1000.0
837,0.01,0.3890727774431003,46.942624258272325,0.06456656428031633,-2.2206525717681878,2.3,-1.25,-2.5,1.0,1000.0
838,0.01,0.6049345573923846,50.09424477591142,0.040829239853703514,0.687176265255963,2.3,-1.25,-2.5,1.0,1000.0
839,0.01,1.102699147427203,52.98657530439645,0.08181511495780425,-1.7001187961262003,2.3,-1.25,-2.5,1.0,1000.0
840,0.01,1.011761899024014,50.630679725830326,0.013111605960275325,-3.359770746059221,2.3,-1.25,-2.5,1.0,1000.0
841,0.01,0.9686604044427474,48.79649506846448,0.07247163340821834,-3.3769763269131485,2.3,-1.25,-2.5,1.0,1000.0
842,0.01,1.5136432550758563,49.30469350519669,0.07417856954112134,-0.5794354427902393,2.3,-1.25,-2.5,1.0,1000.0
843,0.01,1.5361997536801113,51.86695456767536,0.06711223372494005,0.20306643951892234,2.3,-1.25,-2.5,1.0,1000.0
844,0.01,1.168378315942143,49.517459108239024,0.06769204610346291,0.873338776077107,2.3,-1.25,-2.5,1.0,1000.0
845,0.01,1.4174252937457283,47.53034091682083,0.0434576610829039,0.5325629256277047,2.3,-1.25,-2.5,1.0,1000.0
846,0.01,1.3882553958330002,52.19915337791367,0.07757897455925859,1.3637052191590877,2.3,-1.25,-2.5,1.0,1000.0
847,0.01,0.3965043850121082,49.213664534046174,0.017274400799643447,-1.648588016717932,2.3,-1.25,-2.5,1.0,1000.0
848,0.01,0.585523034115211,46.7169281339865,0.04105313392816609,-2.442808981035598,2.3,-1.25,-2.5,1.0,1000.0
849,0.01,1.387617881866124,48.44230371645917,0.06024867284358228,-2.4091165796148473,2.3,-1.25,-2.5,1.0,1000.0
850,0.01,1.3615346979497864,51.716227068343066,0.038060101785818624,0.08861738033465638,2.3,-1.25,-2.5,1.0,1000.0
851,0.01,0.6469616691843986,52.872649784039055,0.07046321224704716,1.166433663677715,2.3,-1.25,-2.5,1.0,1000.0
852,0.01,1.0477591539361033,46.86635893164069,0.04400316066455837,-0.8709407719131441,2.3,-1.25,-2.5,1.0,1000.0
853,0.01,1.5290871141633933,52.15356787196314,0.09497996015830944,-1.4512461086413118,2.3,-1.25,-2.5,1.0,1000.0
854,0.01,1.453174393226475,52.115601608847626,0.08494726096762825,-0.5595535780699361,2.3,-1.25,-2.5,1.0,1000.0
855,0.01,0.674631957116181,48.01725785817556,0.06835950347375018,-1.888695043151067,2.3,-1.25,-2.5,1.0,1000.0
856,0.01,1.2038094454779618,50.96176623801795,0.038551967335637836,-3.054247753280935,2.3,-1.25,-2.5,1.0,1000.0
857,0.01,1.0593968203888409,47.72026838081329,0.08831033635887281,-2.930706794517483,2.3,-1.25,-2.5,1.0,1000.0
858,0.01,0.49138150166660627,46.81174796692456,0.05773623866857555,-1.0180755145909757,2.3,-1.25,-2.5,1.0,1000.0
859,0.01,1.2249971478584611,48.41938930121235,0.03195324827194431,-0.09913618426075921,2.3,-1.25,-2.5,1.0,1000.0
860,0.01,0.37860263140218164,47.712207264680266,0.04435469186996766,-2.3806792612712266,2.3,-1.25,-2.5,1.0,1000.0
861,0.01,1.008336491359193,52.19769718581909,0.01947988524593233,1.4477782419349001,2.3,-1.25,-2.5,1.0,1000.0
862,0.01,0.5326004800839998,48.64138135848861,0.09514849106444578,-4.679308252676669,2.3,-1.25,-2.5,1.0,1000.0
863,0.01,1.4593612262293485,46.8668539757245,0.0850162580710339,0.4567389929701573,2.3,-1.25,-2.5,1.0,1000.0
864,0.01,0.8675235736003245,47.3626965607699,0.06877890722761443,-1.7411022363869244,2.3,-1.25,-2.5,1.0,1000.0
865,0.01,0.8509331418035857,49.69110525955089,0.013776611707809134,-4.157436479024467,2.3,-1.25,-2.5,1.0,1000.0
866,0.01,0.428682598559718,51.66699566926482,0.09270224965030631,-4.564469788812926,2.3,-1.25,-2.5,1.0,1000.0
867,0.01,1.53497784974051,49.77143862203379,0.07229898580638354,0.009924296867763971,2.3,-1.25,-2.5,1.0,1000.0
868,0.01,0.391347729631557,49.61781724957542,0.01753886964299222,0.2860520951726979,2.3,-1.25,-2.5,1.0,1000.0
869,0.01,1.2862148251390995,47.64356889013262,0.03131323584375478,0.1694595473451308,2.3,-1.25,-2.5,1.0,1000.0
870,0.01,1.1256912290989998,46.281657473185696,0.05350657994980519,0.5841493172473253,2.3,-1.25,-2.5,1.0,1000.0
871,0.01,1.237041977220143,48.10145653330938,0.06692452641656388,-0.4366802542075181,2.3,-1.25,-2.5,1.0,1000.0
872,0.01,0.7498345798422715,47.88327492446347,0.08771581561333303,1.3698257928349529,2.3,-1.25,-2.5,1.0,1000.0
873,0.01,0.4609758558548344,48.34070070428321,0.08531221420425104,-1.3978542161134015,2.3,-1.25,-2.5,1.0,1000.0
874,0.01,1.2408152946807234,51.362882340571886,0.07844934025039875,0.13474731828170938,2.3,-1.25,-2.5,1.0,1000.0
875,0.01,1.5021808545656765,48.386077703093946,0.06261756732661135,-1.1941419139982559,2.3,-1.25,-2.5,1.0,1000.0
876,0.01,1.4701024886747127,49.2261385411383,0.07284844283944825,1.8797334278300797,2.3,-1.25,-2.5,1.0,1000.0
877,0.01,1.292382565496618,49.485033137373335,0.09634821364313742,-2.624288283395165,2.3,-1.25,-2.5,1.0,1000.0
878,0.01,0.6057142483824947,50.68781035174298,0.011476645969526607,-2.2456468325819414,2.3,-1.25,-2.5,1.0,1000.0
879,0.01,0.44187483401910244,46.53979154527913,0.04269168147730018,1.6828140694026077,2.3,-1.25,-2.5,1.0,1000.0
880,0.01,0.04641286358592264,47.39243009163961,0.04388677553604153,-4.567367759445066,2.3,-1.25,-2.5,1.0,1000.0
881,0.01,0.49326587846340314,48.48644901584156,0.03908149738349822,-4.8805378952218454,2.3,-1.25,-2.5,1.0,1000.0
882,0.01,1.4749680424534073,46.80745291164515,0.08806267754551836,0.5806132136779167,2.3,-1.25,-2.5,1.0,1000.0
883,0.01,0.6511385361631365,48.79338946713181,0.07130723131717681,-3.117691064991998,2.3,-1.25,-2.5,1.0,1000.0
884,0.01,1.0260971321334993,52.94415161989663,0.02148941026213835,0.4995649872689558,2.3,-1.25,-2.5,1.0,1000.0
885,0.01,1.4671820159178548,50.3678796741907,0.04018843328001844,0.469325784446216,2.3,-1.25,-2.5,1.0,1000.0
886,0.01,1.3188986278240726,48.88862456543829,0.06769226618350002,0.005816301081689623,2.3,-1.25,-2.5,1.0,1000.0
887,0.01,1.412567631383763,47.491459348397676,0.09106585511102495,0.6884768977848355,2.3,-1.25,-2.5,1.0,1000.0
888,0.01,0.7716576511334825,52.628139936462304,0.03576523682618838,-1.733512426271858,2.3,-1.25,-2.5,1.0,1000.0
889,0.01,1.3389372248397977,51.98154461196039,0.08986207407934466,-0.4371584085835529,2.3,-1.25,-2.5,1.0,1000.0
890,0.01,1.322166427010309,51.844669973546594,0.09360105921250148,-2.0899759114778873,2.3,-1.25,-2.5,1.0,1000.0
891,0.01,0.3607858877382577,46.193537744189555,0.061118193623877624,-1.2215155993450013,2.3,-1.25,-2.5,1.0,1000.0
892,0.01,1.420704775714743,48.53132772767726,0.0729555681249226,-1.8108794650421922,2.3,-1.25,-2.5,1.0,1000.0
893,0.01,0.8048650150083099,50.58762516408495,0.09701198662654507,-3.235861070403509,2.3,-1.25,-2.5,1.0,1000.0
894,0.01,0.6403365023513695,52.157102322603585,0.05061738017480323,-4.538732442901554,2.3,-1.25,-2.5,1.0,1000.0
895,0.01,0.4584208096246939,49.12910572739987,0.0787055943333964,0.6411058569401984,2.3,-1.25,-2.5,1.0,1000.0
896,0.01,0.8643843379374202,48.202108542155955,0.04059379061525129,1.0137854233267065,2.3,-1.25,-2.5,1.0,1000.0
897,0.01,0.6548119676486677,49.58343945933392,0.03933760375129032,0.9152776361493551,2.3,-1.25,-2.5,1.0,1000.0
898,0.01,0.46264817624786786,52.64666567826099,0.033294766095278885,-3.5437892437921903,2.3,-1.25,-2.5,1.0,1000.0
899,0.01,0.8763692156627829,47.30013306466246,0.08713931091219852,0.6683019441459166,2.3,-1.25,-2.5,1.0,1000.0
900,0.01,1.287232210032201,47.815313796878414,0.07158088270511673,1.7878193623223524,2.3,-1.25,-2.5,1.0,1000.0
901,0.01,1.2982646860024256,50.038395373689376,0.08569203261953191,0.4902009865383876,2.3,-1.25,-2.5,1.0,1000.0
902,0.01,1.5651273868851334,50.40593980099713,0.017250766103286973,-2.003242423320888,2.3,-1.25,-2.5,1.0,1000.0
903,0.01,1.5498148310302338,49.30565969872377,0.06667828115812363,-1.3027359648138601,2.3,-1.25,-2.5,1.0,1000.0
904,0.01,0.7161029230515388,50.451700344686294,0.021806191625201192,0.8812932882947422,2.3,-1.25,-2.5,1.0,1000.0
905,0.01,1.1980779198318952,50.637345483049394,0.028908110574807855,-2.8275152718998156,2.3,-1.25,-2.5,1.0,1000.0
906,0.01,0.5703712955089013,50.53017058274665,0.0849591695576498,1.7107047068630132,2.3,-1.25,-2.5,1.0,1000.0
907,0.01,0.5766064405755192,52.89133921595029,0.09575247314305603,-4.988573241120425,2.3,-1.25,-2.5,1.0,1000.0
908,0.01,1.3290262408917342,52.5201620870806,0.0419805247479486,-2.3195539432127896,2.3,-1.25,-2.5,1.0,1000.0
909,0.01,0.9112408719209172,51.01142709340417,0.07129052223137712,-3.3727562589528866,2.3,-1.25,-2.5,1.0,1000.0
910,0.01,1.4955804929388175,52.12325690764182,0.01663801339437818,0.7710812992116498,2.3,-1.25,-2.5,1.0,1000.0
911,0.01,1.2227151611085914,52.96528412206327,0.08483084264691351,-1.3049379391516567,2.3,-1.25,-2.5,1.0,1000.0
912,0.01,1.1812965323548776,49.65032312774261,0.06422131299567756,-3.9558875804253253,2.3,-1.25,-2.5,1.0,1000.0
913,0.01,1.1232248604945498,46.36657189012053,0.07577123041681841,-1.2468748650955384,2.3,-1.25,-2.5,1.0,1000.0
914,0.01,1.4069100143251565,52.9324494065241,0.05961033167039309,1.2050127520705152,2.3,-1.25,-2.5,1.0,1000.0
915,0.01,1.3110905986119221,50.485855449109735,0.09797744339561319,-3.0233047367317982,2.3,-1.25,-2.5,1.0,1000.0
916,0.01,0.6343046576144227,47.84192935163595,0.07075181120014072,-4.067662464455299,2.3,-1.25,-2.5,1.0,1000.0
917,0.01,1.0374555097763485,51.894983959124545,0.0893670908849731,-0.28578949376572726,2.3,-1.25,-2.5,1.0,1000.0
918,0.01,0.2063863469073336,48.332651570997356,0.058725248030426516,-3.2504318929690945,2.3,-1.25,-2.5,1.0,1000.0
919,0.01,1.066851420654688,49.90640602296501,0.05320406646921748,-1.3779115417685746,2.3,-1.25,-2.5,1.0,1000.0
920,0.01,0.7046874079878137,46.769933830992315,0.09744651428153293,-1.088856386973509,2.3,-1.25,-2.5,1.0,1000.0
921,0.01,0.9756366300958506,48.90201000532748,0.04720368042217873,0.2934153299676181,2.3,-1.25,-2.5,1.0,1000.0
922,0.01,0.6128858525114274,52.72435294960961,0.08653788469528569,-3.8205688119095473,2.3,-1.25,-2.5,1.0,1000.0
923,0.01,1.461737333088495,48.02423809757147,0.0353428732765509,0.6329392646195826,2.3,-1.25,-2.5,1.0,1000.0
924,0.01,0.950146981557455,50.75807702731922,0.07640890396685861,-3.4493646792903023,2.3,-1.25,-2.5,1.0,1000.0
925,0.01,1.4889359828394408,50.28654968316037,0.05584684678799451,-2.1252734925029118,2.3,-1.25,-2.5,1.0,1000.0
926,0.01,1.228153361841167,50.65282077222466,0.036553699297762116,0.8952498113611469,2.3,-1.25,-2.5,1.0,1000.0
927,0.01,0.5114876273416997,51.05435879267171,0.06533288348733904,-2.894211517979859,2.3,-1.25,-2.5,1.0,1000.0
928,0.01,0.22477917137695402,51.041127221092935,0.03996718314346677,1.990705676446792,2.3,-1.25,-2.5,1.0,1000.0
929,0.01,1.4508473402776145,48.56838253198008,0.03356792224870843,0.5985991852896593,2.3,-1.25,-2.5,1.0,1000.0
930,0.01,1.1378953572543358,47.91022655377617,0.09664622598887716,-3.4077120707501303,2.3,-1.25,-2.5,1.0,1000.0
931,0.01,1.5031931556768652,49.196433067228845,0.07691267884166368,-3.3606876267564836,2.3,-1.25,-2.5,1.0,1000.0
932,0.01,0.4628993735207993,51.97420927081835,0.06382443653740562,1.5849250411429008,2.3,-1.25,-2.5,1.0,1000.0
933,0.01,1.113159576203751,49.422582451145885,0.09855973860890033,-0.7649896638690388,2.3,-1.25,-2.5,1.0,1000.0
934,0.01,0.9949145650159542,50.22995207740138,0.0996554316632923,-2.60842286463381,2.3,-1.25,-2.5,1.0,1000.0
935,0.01,0.9100225449889022,49.406999133777944,0.07682859504479192,-2.382798778368721,2.3,-1.25,-2.5,1.0,1000.0
936,0.01,1.1012146645176752,46.63078817341945,0.04994099933066219,1.9009262499102038,2.3,-1.25,-2.5,1.0,1000.0
937,0.01,0.24799847829667088,50.39277799493265,0.06494201717339892,1.2424177195452506,2.3,-1.25,-2.5,1.0,1000.0
938,0.01,1.5108106874311404,49.05854642428809,0.06438408271305036,-2.6979176157444096,2.3,-1.25,-2.5,1.0,1000.0
939,0.01,0.1388736279906713,46.26522785725476,0.010830155089775265,-3.609544139045462,2.3,-1.25,-2.5,1.0,1000.0
940,0.01,1.328963965044831,46.12262130337219,0.09992710963121997,0.10599475620146315,2.3,-1.25,-2.5,1.0,1000.0
941,0.01,1.3995221526519752,49.72759652468207,0.08838046183110178,-1.0923590350615013,2.3,-1.25,-2.5,1.0,1000.0
942,0.01,1.4843222272475982,47.34824412080613,0.029508424713004563,-0.6702129940290282,2.3,-1.25,-2.5,1.0,1000.0
943,0.01,1.005086298011858,46.855587744469844,0.0437889012430614,-0.9110187307236535,2.3,-1.25,-2.5,1.0,1000.0
944,0.01,0.9643225834904859,52.87148277283183,0.07018376275519657,1.5793454859254066,2.3,-1.25,-2.5,1.0,1000.0
945,0.01,1.2689486666830354,47.781544872938454,0.062308309098037036,-1.6006396106445768,2.3,-1.25,-2.5,1.0,1000.0
946,0.01,1.3000269026246145,49.872344910035004,0.03614970585418653,0.14945840156722756,2.3,-1.25,-2.5,1.0,1000.0
947,0.01,1.1385964988600918,47.74752905926936,0.03399159317749199,-0.3458089011867962,2.3,-1.25,-2.5,1.0,1000.0
948,0.01,1.568435415017741,46.94658391618727,0.03445058365297372,1.3100202024477205,2.3,-1.25,-2.5,1.0,1000.0
949,0.01,1.4671343288710479,47.441908340686595,0.06557023670614645,-1.7314926762541827,2.3,-1.25,-2.5,1.0,1000.0
950,0.01,1.5478070159503226,47.66368402683612,0.02151753767100837,0.19624627641585235,2.3,-1.25,-2.5,1.0,1000.0
951,0.01,1.5001095071769264,46.22870318705304,0.08008773252776578,-0.3921404900249774,2.3,-1.25,-2.5,1.0,1000.0
952,0.01,1.4294239170823546,50.956160822715916,0.08004579455156736,0.7032062370132399,2.3,-1.25,-2.5,1.0,1000.0
953,0.01,0.5292359646296856,48.57239208274542,0.0673232352415243,-1.5470322794065368,2.3,-1.25,-2.5,1.0,1000.0
954,0.01,1.5054979275903984,48.409588627150335,0.07578908088101607,0.9136535632628426,2.3,-1.25,-2.5,1.0,1000.0
955,0.01,0.5648577841930905,51.52948940310503,0.06876275620868143,-3.505446016792755,2.3,-1.25,-2.5,1.0,1000.0
956,0.01,0.565135948750752,52.174126676329465,0.024606792362716904,-2.527082713988081,2.3,-1.25,-2.5,1.0,1000.0
957,0.01,1.3548160134446492,51.20464531268355,0.0822343704743442,-2.563110457525084,2.3,-1.25,-2.5,1.0,1000.0
958,0.01,1.229902023116729,48.94590362240608,0.050698432498127353,0.700577576987583,2.3,-1.25,-2.5,1.0,1000.0
959,0.01,0.5742210759958153,49.769783081026084,0.07088127986316614,-0.7521348540634838,2.3,-1.25,-2.5,1.0,1000.0
960,0.01,0.7886540709565174,48.70505874920547,0.04320605128085425,-2.928454228971456,2.3,-1.25,-2.5,1.0,1000.0
961,0.01,0.6157569857819641,52.69705363179976,0.03188363485545752,-3.9779823482678087,2.3,-1.25,-2.5,1.0,1000.0
962,0.01,1.051492270223945,48.49864597551422,0.07686683170911185,0.634389066103278,2.3,-1.25,-2.5,1.0,1000.0
963,0.01,1.1164981456269791,51.902359393671205,0.052220607518179106,-0.6752545798773752,2.3,-1.25,-2.5,1.0,1000.0
964,0.01,0.8570781092527152,49.2227663175274,0.049619582261635854,-3.9747982865702336,2.3,-1.25,-2.5,1.0,1000.0
965,0.01,0.40265773640544383,48.93797731927994,0.05553055231375676,-0.8886982569605939,2.3,-1.25,-2.5,1.0,1000.0
966,0.01,1.202934067522559,52.473879264631364,0.029770815165274425,0.025989695265005608,2.3,-1.25,-2.5,1.0,1000.0
967,0.01,0.7292104104861977,50.948234910326136,0.05949120719029906,-4.57717389872428,2.3,-1.25,-2.5,1.0,1000.0
968,0.01,0.5756753879542139,47.672186534946924,0.044663067966017,1.5466144020704924,2.3,-1.25,-2.5,1.0,1000.0
969,0.01,0.6236514723548572,46.345363563270446,0.04753009994439406,-1.87136068071236,2.3,-1.25,-2.5,1.0,1000.0
970,0.01,1.5413610450503088,51.08607048756129,0.012738275013044939,1.4167800725513793,2.3,-1.25,-2.5,1.0,1000.0
971,0.01,0.9473075533431795,49.10310354293612,0.07474622006216328,1.2240862428981805,2.3,-1.25,-2.5,1.0,1000.0
972,0.01,0.5146242812754885,46.15964494145103,0.03977626912073785,0.8327697186296747,2.3,-1.25,-2.5,1.0,1000.0
973,0.01,0.8560933182887787,51.73011113267772,0.07464279354769157,1.0593792075535786,2.3,-1.25,-2.5,1.0,1000.0
974,0.01,0.8599774391074195,46.0635383511777,0.02427610482621856,0.7638896953209597,2.3,-1.25,-2.5,1.0,1000.0
975,0.01,0.8562188119353675,52.0463868786969,0.06732872691303109,-0.5505424193826469,2.3,-1.25,-2.5,1.0,1000.0
976,0.01,1.1858283967664376,50.87498182171092,0.0686643937617198,-3.442015237120513,2.3,-1.25,-2.5,1.0,1000.0
977,0.01,0.3630481242717616,49.121246692202284,0.03759905706483358,-0.8547030793053096,2.3,-1.25,-2.5,1.0,1000.0
978,0.01,0.8764187788067257,47.603394747590144,0.020632557483213652,0.2800530736561919,2.3,-1.25,-2.5,1.0,1000.0
979,0.01,0.9070719198289601,49.61023684419758,0.07904584814028288,-1.1308611775263393,2.3,-1.25,-2.5,1.0,1000.0
980,0.01,0.687468580304615,52.82669699179807,0.07617753421451647,1.0579361439046746,2.3,-1.25,-2.5,1.0,1000.0
981,0.01,0.8850983120511117,47.32398002038186,0.05265767891941858,1.7874999672621819,2.3,-1.25,-2.5,1.0,1000.0
982,0.01,0.9635843518571625,52.337057281024784,0.05979895295785056,1.145300997575367,2.3,-1.25,-2.5,1.0,1000.0
983,0.01,1.5276555084968175,50.17403555727531,0.0545353469312045,1.8793669793356012,2.3,-1.25,-2.5,1.0,1000.0
984,0.01,0.7390642552676857,48.06687754888823,0.07842644339367463,-3.312903852977014,2.3,-1.25,-2.5,1.0,1000.0
985,0.01,0.8488096251847395,52.072665710651265,0.011519716391521833,-2.2327304494838227,2.3,-1.25,-2.5,1.0,1000.0
986,0.01,0.911891118718833,51.92971934675482,0.08474623113602063,-2.591443370327051,2.3,-1.25,-2.5,1.0,1000.0
987,0.01,0.3894947918168417,49.135126541042325,0.08387444449035222,-1.311703843075656,2.3,-1.25,-2.5,1.0,1000.0
988,0.01,1.1665446599375866,49.970775521026745,0.030836025675527727,-3.6244302075096946,2.3,-1.25,-2.5,1.0,1000.0
989,0.01,0.6897811411794877,46.046712583895385,0.030072859769776555,1.7724410107903301,2.3,-1.25,-2.5,1.0,1000.0
990,0.01,1.0758182207077684,46.93083811115076,0.06602998548820259,0.9170752320602134,2.3,-1.25,-2.5,1.0,1000.0
991,0.01,1.4705467182520588,47.43492622817736,0.05585050545879074,1.6081102523837236,2.3,-1.25,-2.5,1.0,1000.0
992,0.01,0.8083623767422184,48.07601334310591,0.02871215832570788,-0.5713251521853531,2.3,-1.25,-2.5,1.0,1000.0
993,0.01,0.510255157579103,51.786037640764036,0.05790196321101345,-4.987102245216246,2.3,-1.25,-2.5,1.0,1000.0
994,0.01,0.9936510597017606,49.09867937966564,0.018074390761564946,1.0962020071281442,2.3,-1.25,-2.5,1.0,1000.0
995,0.01,1.2905416357035882,47.77956929626366,0.08788772042095805,0.5513153801924897,2.3,-1.25,-2.5,1.0,1000.0
996,0.01,1.3680976726046716,52.47917806698335,0.045881778445492655,-1.6120625399610091,2.3,-1.25,-2.5,1.0,1000.0
997,0.01,0.7394243438219048,48.761379849435656,0.024448595398898414,-0.6213529490780481,2.3,-1.25,-2.5,1.0,1000.0
998,0.01,0.5950485071648024,52.38540556832865,0.05492305627994686,0.3295929858887554,2.3,-1.25,-2.5,1.0,1000.0
999,0.01,1.2970378156983688,47.9836998440741,0.04998514186840248,-1.5307528241938946,2.3,-1.25,-2.5,1.0,1000.0
1000,0.01,0.6662625152958261,49.96367202656649,0.025465041346980327,-4.987968799756777,2.3,-1.25,-2.5,1.0,1000.0
1001,0.01,1.5002527699299455,49.41117262981414,0.08182580850284223,1.9925238898205713,2.3,-1.25,-2.5,1.0,1000.0
1002,0.01,0.36058970857871975,48.45280917110242,0.08140362622474705,-4.476811928746827,2.3,-1.25,-2.5,1.0,1000.0
1003,0.01,0.9501131326750807,49.45532580458369,0.07353803458141944,-3.7876502216724757,2.3,-1.25,-2.5,1.0,1000.0
1004,0.01,0.8765491978648191,47.04679095538167,0.07686119100062991,-0.41148907567970205,2.3,-1.25,-2.5,1.0,1000.0
1005,0.01,1.2427917259614607,48.16987498343511,0.0824398811349093,1.506929110340181,2.3,-1.25,-2.5,1.0,1000.0
1006,0.01,1.2206438020352364,47.834852198431506,0.09225612985247018,-1.5885697116614352,2.3,-1.25,-2.5,1.0,1000.0
1007,0.01,0.2042973820783237,47.849477813418204,0.035484714610836625,-0.2086339746819137,2.3,-1.25,-2.5,1.0,1000.0
1008,0.01,1.1030162556433742,48.651526028368735,0.058025176916492734,1.9846396135609474,2.3,-1.25,-2.5,1.0,1000.0
